wavelength (nm), mu_a (cm^-1), Optical properties of biological tissues: a review. Jacques and Steven (2013)
251.04414179464894, 602.1369785374458
258.28841881580223, 621.2813448158994
265.5326958369555, 646.0700087747936
272.7769728581088, 656.2602328180781
280.0212498792621, 621.2813448158994
286.0581473968898, 567.8170083630997
290.887665410992, 487.4638930793112
295.3147235905857, 397.7295508864837
299.33932193567085, 340.112652526333
306.5835989568241, 314.51419604447824
313.82787597797744, 367.7945792696088
319.86477349560516, 413.5986643979613
325.9016710132329, 468.76068990702146
331.93856853086066, 516.9271638604744
337.9754660484884, 588.1668431420121
345.21974306964165, 636.0380156601259
352.464020090795, 682.4445284140376
359.70829711194824, 726.5297201157359
366.9525741331015, 749.6290340091659
374.19685115425483, 779.5386753865214
381.4411281754081, 798.0542734147093
387.4780256930359, 908.0371384333291
393.5149232106636, 1082.8400661165856
399.5518207282913, 1261.3344610899883
404.3813387423935, 1435.163713559018
409.21085675649573, 1691.4718330533588
414.0403747705979, 1970.2925480442511
418.8698927847001, 2241.8259845253806
423.69941079880226, 2521.0165817388297
429.73630831643004, 2857.2468285000577
435.77320583405776, 2704.954625177732
438.5904246756173, 2224.35266775273
441.0051836826685, 1786.7037345113852
443.41994268971956, 1457.8000216701048
445.4322418622621, 1148.289036868343
446.6396213657877, 726.5297201157359
447.84700086931326, 779.5386753865214
448.24946070382174, 925.9749654704849
449.0543803728388, 304.8226528827677
449.0543803728388, 271.064993722974
449.6580701246016, 443.7755897103017
450.26175987636435, 646.0700087747936
450.26175987636435, 372.1368733909782
451.4691393798899, 561.1914126919141
452.67651888341544, 235.45334823264625
452.67651888341544, 204.52024598433104
452.67651888341544, 179.74843692982637
455.493737724975, 154.3118144581947
457.9084967320261, 130.92900062313197
461.12817540809425, 104.34856941794222
467.16507292572203, 89.93312438677889
473.20197044334975, 79.97345855645784
482.8610064715541, 81.23485043216526
488.8979039891819, 89.93312438677889
493.72742200328406, 101.1331385181754
499.7643195209118, 116.42923646397692
507.0085965420651, 134.0388254750785
516.6676325702695, 162.99975546976015
522.7045300878972, 184.01782074550079
528.7414276055249, 212.68045181185113
534.7783251231526, 238.23318172534584
543.2299816478316, 273.194334348659
551.6816381725104, 287.4486919265547
562.5480537042403, 268.95224967682896
568.584951221868, 246.77115402198626
573.4144692359703, 222.03322594017055
579.451366753598, 192.11013528760532
585.4882642712257, 169.50332458130225
589.1104027818023, 154.3118144581947
591.5251617888534, 134.0388254750785
593.9399207959045, 101.1331385181754
595.1473002994301, 109.79312530440116
597.9645191409896, 84.47606059551049
601.1841978170578, 76.30559034134555
604.8063363276344, 62.50300397724208
608.4284748382111, 51.19710742952408
613.2579928523134, 42.43139781337481
615.7345696899448, 34.66208778861497
621.7714672075725, 28.87471662171985
627.8083647252004, 24.798520812310073
635.8369554718438, 22.557904447407992
643.8655462184873, 20.06776190814084
651.0480054090602, 18.291186110647402
659.9227277117743, 17.006449078737337
669.5817637399787, 16.308140376961955
680.4481792717086, 14.770809591386453
689.8077851830388, 12.561576259670458
698.9819376026272, 10.847939997094539
707.4954119578866, 9.634995120235267
715.8852506519848, 8.184839090275345
723.5525934511736, 7.165390030633375
729.166425190766, 6.993540484238771
738.8254612189703, 7.207225919894323
748.4844972471747, 7.828247859240452
758.143533275379, 8.598914104189953
769.009948807109, 6.961306637676232
777.4616053317878, 5.906462342512636
782.29112334589, 5.63557090076555
792.9411764705882, 4.736926965127135
801.6091954022987, 4.121048969737798
808.8534724234521, 3.9320429569698034
816.0977494446054, 3.693450009237785
823.3420264657586, 3.8258185299850505
830.5863034869119, 3.7811768121117435
837.8305805080652, 3.8709873014910507
845.0748575292185, 3.8709873014910507
854.7338935574229, 3.8258185299850505
861.9781705785762, 3.722463763635184
866.8076885926783, 3.693450009237785
878.8814836279338, 3.9320429569698034
887.3331401526127, 4.057058482131015
899.4069351878682, 4.2024582651310975
916.3102482372258, 4.252073759345861
927.1766637689558, 4.252073759345861
936.8356997971601, 3.8709873014910507
945.287356321839, 3.5240552107944265
953.7390128465178, 3.133782855570073
960.9832898676711, 2.830685393117994
967.0201873852989, 2.4491980942306264
973.0570849029266, 2.1694566800066597
977.8866029170288, 2.053823919646223
986.3382594417076, 1.7021785829032674
992.3751569593353, 1.410740180976012
997.2046749734376, 1.2254016814749584
